school_server_code,ice,factorisation,coins_puzzle,rationpatterns,food_sharing_tool,ages_puzzle,policesquad,astroamer_element_hunt_activity,astroamer_moon_track,astroamer_planet_trek_activity
3051002-rj2,0.0,7.5,5.0,0.0,4.0,6.5,0.0,0.0,0.0,0.0
3051032-rj32,0.0,5.0,2.5,0.0,2.0,2.0,9.0,2.0,0.0,0.0
3072020-rj70,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
3051023-rj23,0.0,1.0,0.0,4.0,2.5,1.0,12.0,0.0,0.0,0.0
3051015-rj15,0.0,1.0,0.0,4.0,4.0,1.0,10.0,0.0,0.0,0.0
3072050-rj100,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
3072022-rj72,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
3051026-rj26,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
3072026-rj76,0.0,2.0,0.0,0.0,8.666666666666666,1.0,5.0,0.0,0.0,0.0
3072048-rj98,0.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
3072008-rj58,0.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
3072028-rj78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0
3051014-rj14,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0
3072040-rj90,0.0,0.0,0.0,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0
3051005-rj5,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
3072031-rj81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
3072032-rj82,1.0,1.0,0.0,0.0,2.25,0.0,0.0,2.0,0.0,0.0
3051050-rj50,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
3051018-rj18,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
3051007-rj7,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
3051031-rj31,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0
3072006-rj56,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0
3051006-rj6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3051011-rj11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
3072014-rj64,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
