school_server_code,ice,factorisation,coins_puzzle,rationpatterns,food_sharing_tool,ages_puzzle,policesquad,astroamer_element_hunt_activity,astroamer_moon_track,astroamer_planet_trek_activity
1011003-ct3,0.0,0.0,0.0,0.0,0.0,0.0,78.8,0.0,0.0,0.0
1011022-ct22,0.0,0.0,0.0,0.0,0.0,0.0,41.883333333333326,0.0,0.0,0.0
1011014-ct14,0.0,0.0,0.0,0.0,0.0,0.0,36.71666666666667,0.0,0.0,0.0
1011018-ct18,0.0,0.0,0.0,0.0,0.0,0.0,33.18333333333333,0.0,0.0,0.0
1011017-ct17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
1011001-ct1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1011009-ct9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
