school_server_code,ice,factorisation,coins_puzzle,rationpatterns,food_sharing_tool,ages_puzzle,policesquad,astroamer_element_hunt_activity,astroamer_moon_track,astroamer_planet_trek_activity
2031007-mz7,0.0,66.0,66.0,0.0,27.0,66.0,2.533333333333333,0.0,0.0,0.0
3072026-rj76,0.0,0.0,0.0,0.0,3.0,0.0,4.533333333333333,0.0,0.0,0.0
4202034-tg234,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
